anime_name,score,play_count,follow_count,release_time,cover_url
小马国大小事 第二季 中文配音,8.5,0.0万,161.6万,全23话,https://i0.hdslb.com/bfs/bangumi/image/d2170bc4ee32b4d4fcb0720ea75f6fca5c23e8ff.jpg@240w_321h.webp
名侦探柯南：犯人犯泽先生（中配）,8.5,0.0万,161.2万,全12话,https://i0.hdslb.com/bfs/bangumi/image/eb26e2dc7d01ad121b4a2b3b5642d1138ab09caf.jpg@240w_321h.webp
爱吃拉面的小泉同学,8.5,0.0万,161.1万,全12话,https://i0.hdslb.com/bfs/bangumi/e4dcc80598a4133af6b1a880bb8006fa5346f31b.jpg@240w_321h.webp
小马国大小事 第一季(下),8.5,0.0万,161.0万,全34话,https://i0.hdslb.com/bfs/bangumi/image/cf41885e44ecd75c148466f07bf9043d7ea6331e.jpg@240w_321h.webp
小马国大小事 第一季(下) 中文配音,8.5,0.0万,160.9万,全34话,https://i0.hdslb.com/bfs/bangumi/image/cf41885e44ecd75c148466f07bf9043d7ea6331e.jpg@240w_321h.webp
NANA,8.5,0.0万,160.6万,全50话,https://i0.hdslb.com/bfs/bangumi/a58a947c478aa0532a699899c63c46c8851b98d6.jpg@240w_321h.webp
Little Busters!,8.5,0.0万,160.0万,全26话,https://i0.hdslb.com/bfs/bangumi/image/e4d3dbad653a8091328143e262fac7c1d0da515d.png@240w_321h.webp
小马国大小事 第二季,8.5,0.0万,159.6万,全23话,https://i0.hdslb.com/bfs/bangumi/image/d2170bc4ee32b4d4fcb0720ea75f6fca5c23e8ff.jpg@240w_321h.webp
幻想嘉年华,8.5,0.0万,159.6万,全12话,https://i0.hdslb.com/bfs/bangumi/db9e9aad429724c83b2e3668ea0ba84838b4b77b.jpg@240w_321h.webp
被神捡到的男人,8.5,0.0万,159.3万,全12话,https://i0.hdslb.com/bfs/bangumi/image/6ba84b20a404a433ac4474d38629b772c9e35298.png@240w_321h.webp
GAMERS电玩咖！,8.5,0.0万,158.6万,全12话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
绝园的暴风雨,8.5,0.0万,158.0万,全24话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
坂本日常,8.5,0.0万,157.7万,全22话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
佐贺偶像是传奇 卷土重来,8.5,0.0万,157.8万,全12话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
哆啦A梦 第五季,8.5,0.0万,154.7万,全80话,https://i0.hdslb.com/bfs/bangumi/image/5b05e7f5892b9cd1d8b41610114583e124f3c85a.jpg@240w_321h.webp
凉宫春日的忧郁 2009,8.5,0.0万,154.0万,全28话,https://i0.hdslb.com/bfs/bangumi/image/2466a126362937da57729a58bf5b815ffe236dd7.png@240w_321h.webp
ACCA13区监察课,8.5,0.0万,154.6万,全12话,https://i0.hdslb.com/bfs/bangumi/0aad6593530a088c531272b9c9c0a3b81db30317.jpg@240w_321h.webp
宝可梦 旅途 第一季（中配）,8.5,0.0万,153.5万,全48话,https://i0.hdslb.com/bfs/bangumi/image/dc55cf4a098f7e50f2d713ae97a0205738c330ca.jpg@240w_321h.webp
ReLIFE 完结篇,8.5,0.0万,153.3万,全4话,https://i0.hdslb.com/bfs/bangumi/9eb80f010c1c45a298fae09d970d422eeab79f70.jpg@240w_321h.webp
灼眼的夏娜,8.5,0.0万,152.8万,全24话,https://i0.hdslb.com/bfs/bangumi/227177ddcbcddc326e1c751b89db24195c20e0d2.jpg@240w_321h.webp
弦音 -连结的一射-,8.5,0.0万,152.7万,全13话,https://i0.hdslb.com/bfs/bangumi/image/7ca198029218f0cc0ad0972a73f80b41fb45f12f.png@240w_321h.webp
魔法少女小圆 剧场版 [新篇] 叛逆的物语,8.5,0.0万,152.2万,全1话,https://i0.hdslb.com/bfs/bangumi/image/cac23c77d69673e8ea86570d4f618a31e14cfe5b.png@240w_321h.webp
噬神者,8.5,0.0万,152.0万,全13话,https://i0.hdslb.com/bfs/bangumi/fe032695a01c4b04385306b9b2a5aed565e341cf.jpg@240w_321h.webp
刀剑乱舞-花丸-,8.5,0.0万,152.0万,全12话,https://i0.hdslb.com/bfs/bangumi/8f67ccb853ce59adbe233da59ff6cd644a05d453.jpg@240w_321h.webp
圣女魔力无所不能,8.5,0.0万,151.7万,全12话,https://i0.hdslb.com/bfs/bangumi/image/5d7ace14a73a154d02d8f8926ca4a95ccb5da14c.jpg@240w_321h.webp
绯弹的亚里亚,8.5,0.0万,151.5万,全12话,https://i0.hdslb.com/bfs/bangumi/52385016afa0a7fd0e47ae169d9933dde893f7ee.jpg@240w_321h.webp
零之使魔,8.5,0.0万,151.4万,全13话,https://i0.hdslb.com/bfs/bangumi/7fe6ad684ad228b7d9d643160b40fae4b9694c72.jpg@240w_321h.webp
COP CRAFT,8.5,0.0万,150.1万,全13话,https://i0.hdslb.com/bfs/bangumi/fb27390d4f300e0b7afea4ec20e4d5c664863e66.png@240w_321h.webp
超人高中生们即便在异世界也能从容生存！,8.5,0.0万,149.7万,全12话,https://i0.hdslb.com/bfs/bangumi/537ae7517d8b798e689792fbc2b0f5dfb47f084d.png@240w_321h.webp
青之驱魔师 终夜篇,8.5,0.0万,148.5万,全12话,https://i0.hdslb.com/bfs/bangumi/image/22f15dde8b03be01b225f79e966a3f4b0a80b18e.png@240w_321h.webp
不吉波普不笑,8.5,0.0万,148.1万,全18话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
记录的地平线,8.5,0.0万,147.8万,全25话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
夏目友人帐 第三季,8.5,0.0万,147.4万,全13话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
圣女魔力无所不能 第二季,8.5,0.0万,146.9万,全12话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
鬼灯的冷彻 第二季,8.5,0.0万,146.8万,全13话,https://i0.hdslb.com/bfs/bangumi/c2c5e414d49526b00c551930c41def366c5f9136.jpg@240w_321h.webp
雏子的笔记,8.5,0.0万,146.1万,全12话,https://i0.hdslb.com/bfs/bangumi/2298bee824a966a44b3dcff6c2f9377aa1d95fa8.jpg@240w_321h.webp
骸骨骑士大人奇幻世界冒险中,8.5,0.0万,146.0万,全12话,https://i0.hdslb.com/bfs/bangumi/image/8254413d9c5cacdf364ac6a10a9cf44fd31c188d.png@240w_321h.webp
青之驱魔师 雪之尽头篇,8.5,0.0万,146.0万,全12话,https://i0.hdslb.com/bfs/bangumi/image/62c0ac08be12351d727207fdaabec5fa6b4af599.png@240w_321h.webp
只要贝尔哲布布大小姐喜欢就好,8.5,0.0万,145.7万,全12话,https://i0.hdslb.com/bfs/bangumi/468ebdb93491b6fa263cf5eb829a0ec65ed266ab.png@240w_321h.webp
Hand Shakers,8.5,0.0万,145.7万,全12话,https://i0.hdslb.com/bfs/bangumi/948878ec7fc44c3e824d6204b4de91abfb0dce17.jpg@240w_321h.webp
通灵王,8.5,0.0万,145.0万,全52话,https://i0.hdslb.com/bfs/bangumi/image/1cd26af47cf9d9ca045ec36f56ce14a66867438d.png@240w_321h.webp
滑头鬼之孙,8.5,0.0万,144.9万,全26话,https://i0.hdslb.com/bfs/bangumi/image/249c68c34a185cab857ffb647808c2c30333cefc.jpg@240w_321h.webp
恋爱随意链接,8.5,0.0万,144.8万,全17话,https://i0.hdslb.com/bfs/bangumi/8274f1107032a6fe0843dc9cf875d887d6ad0f03.jpg@240w_321h.webp
来自新世界,8.5,0.0万,144.6万,全25话,https://i0.hdslb.com/bfs/bangumi/aaa60f9cb17fb4a38df464f1064ca9623e0769cc.jpg@240w_321h.webp
魔笛MAGI,8.5,0.0万,144.4万,全25话,https://i0.hdslb.com/bfs/bangumi/b7643633f756ccc51746ff6f48ebd39ef0895c7a.jpg@240w_321h.webp
百武装战记,8.5,0.0万,144.2万,全12话,https://i0.hdslb.com/bfs/bangumi/296a1d5fd863c94c4a0b7d8e60afd7a1cab19ff7.jpg@240w_321h.webp
夏目友人帐 第四季,8.5,0.0万,143.6万,全13话,https://i0.hdslb.com/bfs/bangumi/image/88f879ff41c48361f1d2b3caf3c6dc93f0376894.jpg@240w_321h.webp
白沙的水族馆,8.5,0.0万,143.6万,全24话,https://i0.hdslb.com/bfs/bangumi/image/03983c1766f9d911044da1f8488212861602bc92.png@240w_321h.webp
一周的朋友。,8.5,0.0万,142.8万,全12话,https://i0.hdslb.com/bfs/bangumi/d30e6af3ce38f09dedb56a6e3235bcd780ca8c2c.jpg@240w_321h.webp
阴晴不定大哥哥,8.5,0.0万,140.7万,全13话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
这爱情有点奇怪,8.5,0.0万,141.2万,全12话,https://i0.hdslb.com/bfs/bangumi/image/320be8e374bb4b6d590b16f7059fedc99d4e20d1.png@240w_321h.webp
关于完全听不懂老公在说什么的事 第一季,8.5,0.0万,140.5万,全13话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
时钟机关之星,8.5,0.0万,139.8万,全12话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
22/7,8.5,0.0万,139.3万,全13话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
八男？别闹了！,8.5,0.0万,139.1万,全12话,https://i0.hdslb.com/bfs/bangumi/image/4ebae4d1b126d84db3949bb06c41c70900871b9a.png@240w_321h.webp
小桃小栗Love Love物语,8.5,0.0万,138.6万,全13话,https://i0.hdslb.com/bfs/bangumi/416f6c7442c07c17d93b9d8dc558461022b4ae40.jpg@240w_321h.webp
伊甸星原 EDENS ZERO,8.5,0.0万,138.8万,全25话,https://i0.hdslb.com/bfs/bangumi/image/bf4a1663af3ec5315da7555a334808ae52cd48fa.jpg@240w_321h.webp
青春纪行 / 金色时光,8.5,0.0万,138.5万,全24话,https://i0.hdslb.com/bfs/bangumi/0f8c9a4532a7cf47ce65fb60a3ce8fbedf836694.jpg@240w_321h.webp
宝石商人理查德的谜鉴定,8.5,0.0万,137.9万,全12话,https://i0.hdslb.com/bfs/bangumi/image/f77cc2a496278ed4629ad47f59b868808115249f.png@240w_321h.webp
Comic Girls,8.5,0.0万,137.8万,全12话,https://i0.hdslb.com/bfs/bangumi/4d14e521d22af0d0d9747e2f063d400a0646c8d5.png@240w_321h.webp
青之驱魔师 岛根启明结社篇,8.5,0.0万,137.8万,全12话,https://i0.hdslb.com/bfs/bangumi/image/7c5bf7937d863858a35f8c31ab513a5012f4b2f6.png@240w_321h.webp
天真与闪电,8.5,0.0万,137.2万,全12话,https://i0.hdslb.com/bfs/bangumi/5626f7afbd39a0b4561dea5bd267ba1ef2248c0d.jpg@240w_321h.webp
无限系统树,8.5,0.0万,136.5万,全13话,https://i0.hdslb.com/bfs/bangumi/image/950c0146fcec2ad89c9c952df2c7535235050ad6.png@240w_321h.webp
逆转裁判,8.5,0.0万,136.1万,全24话,https://i0.hdslb.com/bfs/bangumi/7da415b5c2835432af78f542c2e35284334af348.jpg@240w_321h.webp
伊甸星原 EDENS ZERO 第二季,8.5,0.0万,136.0万,全25话,https://i0.hdslb.com/bfs/bangumi/image/b20ba36eb103a401b04c2a8e68d8362bbefba199.png@240w_321h.webp
Free!-Road to the World-梦,8.5,0.0万,135.9万,全1话,https://i0.hdslb.com/bfs/bangumi/image/777e75287b9201b44dea3286d28e149f063e1f4a.png@240w_321h.webp
哆啦A梦 第四季,8.5,0.0万,135.8万,全99话,https://i0.hdslb.com/bfs/bangumi/image/b9c55b6a2475e3d6bbdd14313d28f360342cc5db.jpg@240w_321h.webp
恋爱小行星,8.5,0.0万,135.7万,全12话,https://i0.hdslb.com/bfs/bangumi/image/091c239253b95c1c8d32d76ae18bbd14887b8cc4.png@240w_321h.webp
青之驱魔师,8.5,0.0万,135.7万,全25话,https://i0.hdslb.com/bfs/bangumi/image/cae344c9415c420b72852c08ceb5c63e2d7d4951.jpg@240w_321h.webp
多田君不恋爱,8.5,0.0万,135.5万,全13话,https://i0.hdslb.com/bfs/bangumi/493877cdb06040c52886d6ebef19ac94dcde96b6.jpg@240w_321h.webp
濑户的花嫁,8.5,0.0万,135.4万,全26话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
Free!-Dive to the Future-,8.5,0.0万,135.4万,全12话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
敦君与女朋友,8.5,0.0万,134.9万,全25话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
LoveLive 爱与演唱会!超级明星!!,8.5,0.0万,134.9万,全12话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
热诚传说X,8.5,0.0万,134.2万,全13话,https://i0.hdslb.com/bfs/bangumi/6e6a7524c42efb8061985f9fe1a0448e6913c3e2.jpg@240w_321h.webp
索玛丽与森林之神,8.5,0.0万,134.2万,全12话,https://i0.hdslb.com/bfs/bangumi/image/436df68b96dab19ecfe4c6016776b07df124ea90.jpg@240w_321h.webp
哆啦A梦 第一季,8.5,0.0万,134.0万,全142话,https://i0.hdslb.com/bfs/bangumi/image/e9b2ca99905c1d2680499a16789bb3fb6fc21a14.jpg@240w_321h.webp
NARUTO to BORUTO THE LIVE 2019,8.5,0.0万,133.9万,全1话,https://i0.hdslb.com/bfs/bangumi/image/9a6851ae4154c70865fea2119944762ad7463eed.png@240w_321h.webp
学战都市Asterisk 第二季,8.5,0.0万,133.7万,全12话,https://i0.hdslb.com/bfs/bangumi/3f390754aecd279d3915a60676fa6ea735a72010.jpg@240w_321h.webp
名侦探柯南 唐红的恋歌,8.5,0.0万,133.6万,全1话,https://i0.hdslb.com/bfs/bangumi/image/a5a6f03dce4343c3a3d815b7dd23bc960eb22e43.jpg@240w_321h.webp
言语如苏打般涌现,8.5,0.0万,133.1万,,https://i0.hdslb.com/bfs/bangumi/image/f651ad717741497cf0bb3e4e08a2e773ebd13e5b.png@240w_321h.webp
请问您今天要来点兔子吗？？,8.5,0.0万,132.6万,全12话,https://i0.hdslb.com/bfs/bangumi/b8cf93d74af443f8dfcd2adc808a1a2545264254.jpg@240w_321h.webp
我的妹妹不可能那么可爱 第二季,8.5,0.0万,132.6万,全16话,https://i0.hdslb.com/bfs/bangumi/745de8b481e33dbedd8115f212c08a3f4362e1c1.jpg@240w_321h.webp
魔法少女☆伊莉雅 2WEI!,8.5,0.0万,132.3万,全10话,https://i0.hdslb.com/bfs/bangumi/d61a2df4a7b441200a7cad201372f281bf8d0ce9.jpg@240w_321h.webp
久保同学不放过我,8.5,0.0万,132.0万,全12话,https://i0.hdslb.com/bfs/bangumi/image/58ba200c4205e00cf662800f942d547270dc1f91.png@240w_321h.webp
黑岩射手 / BLACK★ROCK SHOOTER,8.5,0.0万,132.0万,全8话,https://i0.hdslb.com/bfs/bangumi/image/4e0fbafad83ee9cbb7ee344c3968d79d44f2b2f1.png@240w_321h.webp
漂流少年,8.5,0.0万,131.8万,全12话,https://i0.hdslb.com/bfs/bangumi/image/5ab04233a441e3b5cc68d0c88bd39d1e5a89cc33.png@240w_321h.webp
名侦探柯南：零的日常（中配）,8.5,0.0万,131.7万,全6话,https://i0.hdslb.com/bfs/bangumi/image/7ef518ba0a360f34a5debf17181588390c2ce05a.jpg@240w_321h.webp
水果篮子 最终季,8.5,0.0万,131.7万,全13话,https://i0.hdslb.com/bfs/bangumi/image/b76a7cc365bebda7f477b32e1f3ff13071705e9d.png@240w_321h.webp
银仙,8.5,0.0万,131.5万,全12话,https://i0.hdslb.com/bfs/bangumi/39bfc409fe95db6812624f378194612de89c143d.jpg@240w_321h.webp
龙与魔女/BURN THE WITCH,8.5,0.0万,130.7万,全4话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
刻刻,8.5,0.0万,130.3万,全12话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
知晓天空之蓝的人啊,8.5,0.0万,129.5万,全1话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
学园偶像 阳光!!,8.5,0.0万,128.9万,全13话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
武装少女,8.5,0.0万,128.8万,全13话,https://i0.hdslb.com/bfs/bangumi/image/bd71b6ddfc7c5d0fcaaafe3ba9185a43dc12f24d.png@240w_321h.webp
星之梦,8.5,0.0万,128.3万,全5话,https://i0.hdslb.com/bfs/bangumi/bf5603c57dee60c2ccfdc1c8b907e1b20e24ce1b.jpg@240w_321h.webp
黑之召唤士,8.5,0.0万,128.6万,全12话,https://i0.hdslb.com/bfs/bangumi/image/5ff116e56fcd30bddb0f4684fc4257b7566c74b3.jpg@240w_321h.webp
刀剑神域：序列之争,8.5,0.0万,128.0万,,https://i0.hdslb.com/bfs/bangumi/3622ff139d6875c7b196edd3f9db7d0a3883a158.jpg@240w_321h.webp
猫咪日常,8.5,0.0万,127.9万,全12话,https://i0.hdslb.com/bfs/bangumi/94b8e40429614d34374da619f0fc433e7c91a278.jpg@240w_321h.webp
恋爱要在世界征服后,8.5,0.0万,127.8万,全12话,https://i0.hdslb.com/bfs/bangumi/image/61e324e9ce28934e77e98a2502d988f89c74a119.jpg@240w_321h.webp
水果篮子 (2019),8.5,0.0万,127.2万,全25话,https://i0.hdslb.com/bfs/bangumi/d07029e4116a7a424c922d9b85173915d4287fe0.png@240w_321h.webp
王室教师海涅,8.5,0.0万,127.1万,全12话,https://i0.hdslb.com/bfs/bangumi/6fbb692726fb77614ef2abf44f10a983556d913f.jpg@240w_321h.webp
少女编号,8.5,0.0万,126.9万,全12话,https://i0.hdslb.com/bfs/bangumi/783bcdb50d9702b23e3aef2e6a5bbd0508465a87.jpg@240w_321h.webp
小魔女学园 TV版,8.5,0.0万,126.7万,全25话,https://i0.hdslb.com/bfs/bangumi/1aa1cee348544dbd677e05cbeaa85c52c11e1a06.jpg@240w_321h.webp
为美好的世界献上爆焰！,8.5,0.0万,126.6万,全12话,https://i0.hdslb.com/bfs/bangumi/image/d9c92f634252036df2833166d16af4429c059a10.png@240w_321h.webp
吹响吧！上低音号 第二季,8.5,0.0万,126.4万,全13话,https://i0.hdslb.com/bfs/bangumi/image/fa2700aa713fd3f770599fe816b4f84f260519ca.jpg@240w_321h.webp
烟花,8.5,0.0万,126.3万,,https://i0.hdslb.com/bfs/bangumi/image/74d0d82dd22f1e7104bbdeae9827dc3d08b67bc1.png@240w_321h.webp
魔法少女小圆 剧场版 [前篇] 起始的物语,8.5,0.0万,126.0万,全1话,https://i0.hdslb.com/bfs/bangumi/1447de69cc6c425683217ca3805a6e0c72104f35.jpg@240w_321h.webp
黑执事II,8.5,0.0万,125.3万,全12话,https://i0.hdslb.com/bfs/bangumi/42b3d6d1e7a62d165cdf17e00495352c28e86e72.jpg@240w_321h.webp
Fate/stay night [Unlimited Blade Works] 特典,8.5,0.0万,125.0万,全1话,https://i0.hdslb.com/bfs/bangumi/1cfc53c179f64af499c63166284077d5d2f27b69.jpg@240w_321h.webp
One Room 第二季,8.5,0.0万,124.5万,全13话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
黑白来看守所,8.5,0.0万,124.3万,全13话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
终物语,8.5,0.0万,123.7万,全12话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
丹特丽安的书架,8.5,0.0万,123.7万,全12话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
一个人的〇〇小日子,8.5,0.0万,123.3万,全12话,https://i0.hdslb.com/bfs/bangumi/a3b2db2edeeac4fb51446724458cf93fe46d2797.jpg@240w_321h.webp
蜡笔小新 第二季（中文）,8.5,0.0万,123.2万,全873话,https://i0.hdslb.com/bfs/bangumi/6d8bd12e0e1ab2d4d5e8567bdba18240e75d7a1b.jpg@240w_321h.webp
晨曦公主,8.5,0.0万,123.1万,全24话,https://i0.hdslb.com/bfs/bangumi/b95c479393294b8e256483703fbd3c7dea0dc7ac.jpg@240w_321h.webp
UQ HOLDER！悠久持有者！,8.5,0.0万,123.1万,全12话,https://i0.hdslb.com/bfs/bangumi/b58387eafd223d1a24ef97cf6a38e7df7fb8bf61.jpg@240w_321h.webp
加速世界,8.5,0.0万,123.0万,全24话,https://i0.hdslb.com/bfs/bangumi/image/1ec94c38346b1d36475e2f34e5fe17a0e12ce912.jpg@240w_321h.webp
奇巧出租车,8.5,0.0万,123.0万,全13话,https://i0.hdslb.com/bfs/bangumi/image/efc163075e089edb94873d56debbfaf913ac1b60.png@240w_321h.webp
云之彼端，约定的地方,8.5,0.0万,122.9万,全1话,https://i0.hdslb.com/bfs/bangumi/image/a237464905f461476a7bbd2e02eff8c85648c336.png@240w_321h.webp
假面骑士ZZZ,8.5,0.0万,122.8万,更新至第24话,https://i0.hdslb.com/bfs/bangumi/image/88406f07db1dad1f2663b93f6035eeb222bde0b5.jpg@240w_321h.webp
同居人是猫,8.5,0.0万,122.7万,全12话,https://i0.hdslb.com/bfs/bangumi/07586cac5807cef3a6af19dff6a449a9af9d6a1c.png@240w_321h.webp
我们仍未知道那天所看见的花的名字。 剧场版,8.5,0.0万,122.6万,全1话,https://i0.hdslb.com/bfs/bangumi/image/9ab7fe805a15af618e8f86696b461437e09891d1.jpg@240w_321h.webp
天狼 Sirius the Jaeger,8.5,0.0万,122.2万,全12话,https://i0.hdslb.com/bfs/bangumi/2b0d7996d9ef2a3786da05fe3f1b92857fc2e6ad.jpg@240w_321h.webp
夏日幻魂,8.5,0.0万,122.0万,全1话,https://i0.hdslb.com/bfs/bangumi/image/355e622928852e24e3fef4270b77270e30d164cb.png@240w_321h.webp
星之梦～雪圈球～,8.5,0.0万,121.9万,全1话,https://i0.hdslb.com/bfs/bangumi/image/b847c8fab1d30b1df21ff869997fec84628a504c.jpg@240w_321h.webp
自称贤者弟子的贤者,8.5,0.0万,121.5万,全12话,https://i0.hdslb.com/bfs/bangumi/image/876063fff133eff35b98d1e4fc8da104d135d26a.png@240w_321h.webp
超常技能开启奇幻世界美食之旅 第二季（中配版）,8.5,0.0万,121.1万,更新至第4话,https://i0.hdslb.com/bfs/bangumi/image/49c8fc424d5b51d67324f953d81087519f5dc352.png@240w_321h.webp
LoveLive 爱与演唱会!超级明星!! 第二季,8.5,0.0万,121.0万,全12话,https://i0.hdslb.com/bfs/bangumi/image/c4082177c22bdce6e2b8d0001fc8b1ea24949132.png@240w_321h.webp
动物新世代 / BNA,8.5,0.0万,120.6万,全12话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
天地创造设计部,8.5,0.0万,119.7万,全13话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
迪迦奥特曼,8.5,0.0万,119.3万,全52话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
粗点心战争,8.5,0.0万,119.1万,全12话,https://www.bilibili.com/anime/index/?from_spmid=666.4.index.0
从很久以前就喜欢你了。～告白实行委员会～,8.5,0.0万,119.0万,全1话,https://i0.hdslb.com/bfs/bangumi/1eaf4c554ba073db011da2d80b5abda7960321e1.jpg@240w_321h.webp
宝可梦,8.5,0.0万,118.2万,全271话,https://i0.hdslb.com/bfs/bangumi/image/8abcdb816bbcdf1d8e011859c51ed8198bd88380.jpg@240w_321h.webp
Rewrite 2nd Season,8.5,0.0万,118.2万,全11话,https://i0.hdslb.com/bfs/bangumi/cc86763c875508c3670d8033eaa9b07b150b4988.jpg@240w_321h.webp
水果篮子 第二季,8.5,0.0万,118.0万,全25话,https://i0.hdslb.com/bfs/bangumi/image/240846e734ce79b6f8d4a4b4a11798e409ec9564.jpg@240w_321h.webp
因为是反派大小姐所以养了魔王,8.5,0.0万,117.5万,全12话,https://i0.hdslb.com/bfs/bangumi/image/469064d241a3069b61ca9e2d91951c130f4891dc.png@240w_321h.webp
百炼霸王与圣约女武神,8.5,0.0万,117.3万,全12话,https://i0.hdslb.com/bfs/bangumi/a36c510217610bf3e8486b3b02c7d3db1a6b288c.jpg@240w_321h.webp
超常技能开启奇幻世界美食之旅 第二季,8.5,0.0万,117.1万,全12话,https://i0.hdslb.com/bfs/bangumi/image/1f1100e23e00a7df18ca67ccc0886f4c502b9334.png@240w_321h.webp
NEW GAME!!,8.5,0.0万,116.9万,全12话,https://i0.hdslb.com/bfs/bangumi/5190b555298eb99c7d7f62eb2ca3891389bd00f8.jpg@240w_321h.webp
冰属性男子和酷酷女同事,8.5,0.0万,116.9万,全12话,https://i0.hdslb.com/bfs/bangumi/image/c04dbc614e5e17318e5f7176fd13b7fdd13b50a2.png@240w_321h.webp
LoveLive! Sunshine!! 学园偶像 电影 彩虹彼端,8.5,0.0万,116.7万,全1话,https://i0.hdslb.com/bfs/bangumi/image/4acb09b89035628708806100912c2950db8c94da.jpg@240w_321h.webp
GJ部,8.5,0.0万,116.7万,全12话,https://i0.hdslb.com/bfs/bangumi/4270c14cf6a0300e578a50f2b1b96356f29cbb23.jpg@240w_321h.webp
鸭乃桥论的禁忌推理,8.5,0.0万,116.6万,全13话,https://i0.hdslb.com/bfs/bangumi/image/9f914538facb41e31fc264aaed01fc0923de8d24.png@240w_321h.webp
Fate/kaleid liner 魔法少女☆伊莉雅：雪下的誓言,8.5,0.0万,116.6万,全1话,https://i0.hdslb.com/bfs/bangumi/9b9257b92cb13176444f58281001f393b5dd9240.png@240w_321h.webp
